location_id,latitude,longitude,dist_road_m,dist_hospital_m,dist_school_m,dist_police_m,dist_market_m,flood_risk,land_use_class,dist_landuse_commercial_m,population_density,elevation_m,label
267,19.08895639999996,72.79133299999998,3435.37993716394,4464.58073734866,166463.53500147117,167497.17331488553,167386.97406026162,0.0,residential,3812.114529886543,,,0
268,19.09395639999996,72.79133299999998,3615.807085221353,4204.854023606496,165912.46044995374,166945.7245831943,166835.58721960764,0.0,commercial,3664.306713270884,,,0
269,19.09895639999996,72.79133299999998,3470.77364451767,4005.256069815509,165361.40241691715,166394.28979812935,166284.2147433914,0.0,forest,3569.8290586332014,,,0
270,19.10395639999996,72.79133299999998,2919.72729965218,3819.044192658303,164810.3610708011,165842.86910153896,165732.8567777098,0.0,forest,3447.0145962744823,,,0
271,19.10895639999996,72.79133299999998,2369.8782805050746,3431.3870782702484,164259.33658230185,165291.46263716204,165181.51347060775,0.0,forest,3392.2892528328407,,,0
298,19.24395639999993,72.79133299999998,31.07847328112732,4049.543776876493,149388.740155147,150409.4507560466,150301.38549526606,0.0,residential,5562.602018885211,,,0
299,19.24895639999993,72.79133299999998,128.77256014378366,4495.467370697909,148838.2674750271,149858.50993608675,149750.52178713266,0.0,residential,5997.352072368597,,,0
300,19.25395639999993,72.79133299999998,27.70781505236685,4914.590755295792,148287.81778133527,149307.58850328662,149199.67804752366,0.0,residential,6070.436686563801,,,0
301,19.258956399999928,72.79133299999998,28.938291333374504,5277.284012244237,147737.39133409594,148756.68667611698,148648.8545015011,0.0,residential,6192.345890916966,,,0
302,19.263956399999927,72.79133299999998,260.7711094319423,5670.91145381426,147186.9883972169,148205.804676294,148098.0513774719,0.0,forest,6360.272872387854,,,0
303,19.26895639999993,72.79133299999998,737.2202374064487,6089.47729574704,146636.6092385541,147654.94272883175,147547.26890724216,0.0,forest,6570.690422706104,,,0
304,18.8939564,72.79633299999998,1069.2937919877627,4486.387752920013,187922.84532136616,188972.69596483224,188859.78882469505,0.0,grass,1676.6063802207702,,,0
305,18.8989564,72.79633299999998,891.7948548336349,4163.661527021802,187371.11121205767,188420.6809851328,188307.82049018747,0.0,forest,1370.5799480055082,,,0
313,18.93895639999999,72.79633299999998,284.50039500332497,780.7285142107262,182957.6292653155,184004.8895227468,183892.41240960543,0.0,forest,2636.613236563565,,,1
314,18.94395639999999,72.79633299999998,86.38566177158833,247.0127771578559,182405.99440272996,183452.957908495,183340.53003474537,0.0,forest,2213.4236756073024,,,1
315,18.94895639999999,72.79633299999998,7.211439612456751,354.187597390838,181854.3710837084,182901.035990326,182788.65765754963,0.0,park,1860.0290330884627,,,1
316,18.95395639999999,72.79633299999998,14.977389605651606,896.0125867684837,181302.7594160932,182349.12385874364,182236.79537130997,0.0,residential,1622.689491051279,,,1
317,18.958956399999987,72.79633299999998,238.283356563276,1145.57988144119,180751.15950904,181797.22160534872,181684.9432704493,0.0,park,1555.4693265633962,,,1
332,19.033956399999973,72.79633299999998,2088.867943364228,3518.729763112105,172478.65066414734,173519.93903858325,173408.45188531964,0.0,residential,3676.631649861905,,,0
333,19.03895639999997,72.79633299999998,2320.8889081717257,3235.792437183287,171927.25492653894,172968.20825840058,172856.77658675527,0.0,park,3403.5564052065383,,,0
334,19.04395639999997,72.79633299999998,2295.8105315241364,3028.564324841237,171375.87302728606,172416.4890990599,172305.11327001048,0.0,park,3151.9624168382984,,,0
335,19.04895639999997,72.79633299999998,2393.516826021512,2913.246914691656,170824.50510303274,171864.78167510286,171753.46205316842,0.0,park,2983.0344049816563,,,0
336,19.05395639999997,72.79633299999998,2571.940354375369,2900.822429281194,170273.15129219083,171313.0861025458,171201.82305583294,0.0,park,2886.309227348238,,,0
337,19.058956399999968,72.79633299999998,2572.4624341274084,2992.5728615459893,169721.81173496478,170761.4024988992,170650.19639914925,0.0,park,2882.91322456375,,,0
338,19.063956399999967,72.79633299999998,2625.5656152662355,3179.49260161598,169170.48657338723,170209.7309831987,170098.58220583553,0.0,park,2843.430789704981,,,0
339,19.06895639999997,72.79633299999998,2701.513755620017,3428.601527421186,168619.17595134454,169658.07167602546,169546.980600204,0.0,park,2741.909920133663,,,0
340,19.073956399999965,72.79633299999998,2657.9914070905093,3733.9984124292696,168067.8800146078,169106.4246995318,168995.39170818758,0.0,residential,2750.273061343634,,,0
341,19.078956399999964,72.79633299999998,2648.186635850376,3893.541877407695,167516.59891086334,168554.79017746676,168443.8156573661,0.0,residential,2867.5591159236915,,,0
342,19.083956399999963,72.79633299999998,2752.0590401781114,4007.996222449183,166965.33278974638,168003.1682352042,167892.25257699523,0.0,residential,3081.355391137,,,0
343,19.08895639999996,72.79633299999998,2957.6559552474205,4023.443525465976,166414.0818028716,167451.55899976796,167340.70259803257,0.0,residential,3336.6151793287104,,,0
344,19.09395639999996,72.79633299999998,3119.731245992012,3733.1666679655546,165862.8461038646,166899.96259985765,166789.16585316428,0.0,commercial,3152.812536020828,,,0
345,19.09895639999996,72.79633299999998,3012.9589033188718,3506.8404214266247,165311.62584839712,166348.37916587832,166237.64247683564,0.0,grass,3046.6128977033945,,,0
346,19.10395639999996,72.79633299999998,2910.482857258126,3357.4227969024755,164760.42119422156,165796.80882996897,165686.13260528044,0.0,commercial,2929.185405024361,,,0
347,19.10895639999996,72.79633299999998,2469.6516024388443,3055.3672413153904,164209.23230120353,165245.2517260293,165134.6363765487,0.0,forest,2866.2103572310234,,,0
352,19.133956399999956,72.79633299999998,91.83795910944008,1690.0148201633117,161453.5300013544,162487.66949949684,162377.36483812658,0.0,forest,2621.181798670206,,,1
353,19.13895639999995,72.79633299999998,75.64223847432078,1704.0551657830936,160902.43915545,161936.19470173857,161825.95347108316,0.0,forest,2706.3722353673197,,,1
354,19.14395639999995,72.79633299999998,30.72256565633659,1887.9701043352984,160351.36525204533,161384.7341251348,161274.55676673522,0.0,forest,2896.770168816214,,,1
375,19.24895639999993,72.79633299999998,205.38730076404,4159.728540717875,148783.06576654094,149807.63057704672,149698.90534443836,0.0,forest,5473.7093420270585,,,0
376,19.25395639999993,72.79633299999998,11.13619474689244,4515.194985728879,148232.41442946024,149256.52455677232,149147.87420703302,0.0,forest,5553.705358278661,,,0
377,19.258956399999928,72.79633299999998,94.12449035089362,4907.5057978026025,147681.78483816824,148705.4367749696,148596.861874716,0.0,residential,5686.7184766118535,,,0
378,19.263956399999927,72.79633299999998,198.84813913356376,5328.529314120529,147131.17723992074,148154.36743824923,148045.86856054835,0.0,forest,5869.145284283624,,,0
379,19.26895639999993,72.79633299999998,749.1018135528517,5771.985895460865,146580.5918856768,147603.31675629868,147494.8944807656,0.0,forest,6096.55166009904,,,0
380,18.8939564,72.80133299999997,694.2919829537936,4087.7257042159513,187880.39134217624,188933.61288295925,188820.12600907037,0.0,residential,1331.498075916956,,,0
391,18.94895639999999,72.80133299999997,79.2647602262266,723.9395150439069,181810.5330774701,182860.687069786,182747.7092496974,0.0,forest,1449.4244947263824,,,1
392,18.95395639999999,72.80133299999997,60.22510740128902,706.423715066645,181258.790980236,182308.6556637123,182195.725826272,0.0,residential,1128.8434658122987,,,1
393,18.958956399999987,72.80133299999997,12.749557259464796,665.0326036751277,180707.05984513028,181756.6334086601,181643.75184945943,0.0,residential,1029.8992164695237,,,1
394,18.963956399999987,72.80133299999997,54.8067256491181,442.45356547168274,180155.33977536156,181204.6203907402,181091.78740811988,0.0,park,1208.2569089772471,,,1
395,18.968956399999986,72.80133299999997,3.0674779459518926,656.2525135298267,179603.6308754031,180652.61669711335,180539.83259219752,0.0,park,1379.5838381146589,,,1
396,18.973956399999985,72.80133299999997,129.9170177420311,1130.7177441480458,179051.93325101948,180100.6224160131,179987.8874927439,0.0,park,1526.3398454174576,,,1
414,19.063956399999967,72.80133299999997,2112.333507121658,2706.025123042778,169123.4329536261,170166.44232798644,170054.6480832498,0.0,park,2341.937285066153,,,0
415,19.06895639999997,72.80133299999997,2180.8160311712622,2982.8053881604205,168571.97152604445,169614.64519734753,169502.90649485975,0.0,park,2217.93002669898,,,0
416,19.073956399999965,72.80133299999997,2136.507233971789,3329.360739069912,168020.52379283536,169062.85949572292,168951.1767039669,0.0,residential,2228.2781263971365,,,0
417,19.078956399999964,72.80133299999997,2124.3146089682527,3373.0699316242576,167469.08989197938,168511.08533806796,168399.45882921343,0.0,residential,2371.5380781213985,,,0
418,19.083956399999963,72.80133299999997,2252.492506333272,3504.579438915991,166917.66996327738,167959.32284084673,167847.75299079923,0.0,residential,2626.047004164217,,,0
419,19.08895639999996,72.80133299999997,2451.541563466952,3605.229327626933,166366.26414838285,167407.57212205886,167296.0593105099,0.0,residential,2863.5585673353694,,,0
420,19.09395639999996,72.80133299999997,2622.556706446197,3278.142274397426,165814.87259082845,166855.83330126086,166744.3779117386,0.0,commercial,2647.127777655986,,,0
421,19.09895639999996,72.80133299999997,2494.779219620166,3017.898940799799,165263.49543606228,166304.10649959682,166192.70891951778,0.0,grass,2524.6734756378232,,,0
422,19.10395639999996,72.80133299999997,2392.6124708967554,2842.9159616560983,164712.13283147433,165752.3918398193,165641.05246054087,0.0,commercial,2414.413020806664,,,0
423,19.10895639999996,72.80133299999997,2222.261768351688,2729.4594546885487,164160.78492643262,165200.68944631965,165089.40866319367,0.0,residential,2340.2123230009497,,,0
429,19.13895639999995,72.80133299999997,265.8397739674266,1191.3491956629198,160853.0148089149,161890.73985650102,161779.81918332516,0.0,residential,2201.48626675094,,,1
430,19.14395639999995,72.80133299999997,28.0331956222237,1442.2145396887308,160301.77415623286,161339.12695339354,161228.26776035747,0.0,residential,2431.756568748493,,,1
431,19.14895639999995,72.80133299999997,182.44897530085711,1831.290510224975,159750.5494733475,160787.52737406644,160676.73009051286,0.0,industrial,2755.595655207304,,,1
438,19.183956399999943,72.80133299999997,23.192997476475835,1805.4799538205796,155892.43832171994,156926.71542943013,156816.36392151206,0.0,industrial,1413.6392668469036,,,1
439,19.18895639999994,72.80133299999997,49.671589445716194,1750.9338349546226,155341.34767370007,156375.2276630138,156264.9416674438,0.0,military,952.6311611913412,,,1
440,19.19395639999994,72.80133299999997,124.33433282901704,1866.7501254552585,154790.2746019316,155823.7545569368,155713.5345460996,0.0,military,655.4502479933471,,,1
452,19.25395639999993,72.80133299999997,71.66678304673971,4144.127463446731,148178.84118134773,149207.28106810228,149097.89166470795,0.0,forest,5038.854487945434,,,0
453,19.258956399999928,72.80133299999997,113.60757588771207,4568.424916251948,147628.01506160642,148656.01389486942,148546.6971125256,0.0,forest,5185.10745926614,,,0
454,19.263956399999927,72.80133299999997,280.07561421714684,5017.987871609358,147077.2094651785,148104.76383167593,147995.52022187188,0.0,residential,5384.570353011518,,,0
455,19.26895639999993,72.80133299999997,774.1562670730423,5434.649277075524,146526.42462662948,147553.5310733839,147444.36119391263,0.0,residential,5631.592230308048,,,0
468,18.95395639999999,72.80633299999997,40.38526535391711,267.4575636599632,181216.32819746237,182269.6859383956,182156.15542799025,0.0,forest,685.8276149737725,,,1
469,18.958956399999987,72.80633299999997,56.48912613616043,232.04959153018905,180664.4703203572,181717.54813228585,181604.06402863923,0.0,forest,506.74349593944623,,,1
470,18.963956399999987,72.80633299999997,6.0259999715570585,109.99879674698572,180112.6227296883,181165.41885610457,181051.9814458633,0.0,forest,791.3024522175804,,,1
471,18.968956399999986,72.80633299999997,22.133712436534125,496.9977007797353,179560.7855227997,180613.2981905673,180499.90776305235,0.0,residential,861.4668488810871,,,1
472,18.973956399999985,72.80633299999997,0.1244277851796108,691.5768572231079,179008.95879823482,180061.186217379,179947.8430646191,0.0,park,999.859392119683,,,1
473,18.978956399999984,72.80633299999997,7.243925594868313,690.2799996979571,178457.1426557538,179509.08301924844,179395.78743601375,0.0,residential,1126.333021951777,,,1
474,18.983956399999983,72.80633299999997,317.8011902823359,910.2138877670428,177905.33719635534,178956.9886799064,178843.74096374292,0.0,residential,856.4208967714687,,,1
496,19.09395639999996,72.80633299999997,2119.3567577075005,2847.7785263392548,165768.54132020936,166813.33796805775,166701.22469679086,0.0,forest,2151.351764835685,,,0
504,19.133956399999956,72.80633299999997,329.32676606855125,663.9239214103326,161356.69845899925,162398.73968883205,162287.08168041072,0.0,residential,1571.1015015933565,,,1
505,19.13895639999995,72.80633299999997,7.6381772182048575,698.9430594573619,160805.28201722208,161846.96788845988,161735.368563136,0.0,residential,1709.4872139042652,,,1
506,19.14395639999995,72.80633299999997,48.49847400335026,1072.0155547554562,160253.88027716635,161295.2082746094,161183.66804062814,0.0,residential,1997.323100319888,,,1
507,19.14895639999995,72.80633299999997,302.7414443938302,1556.5615139254578,159702.49339395826,160743.46097559904,160631.98024548765,0.0,residential,2381.01237954472,,,1
513,19.178956399999944,72.80633299999997,67.77651462606087,1582.5372503505569,156394.4930507595,157433.2432053743,157322.12840903347,0.0,industrial,1687.100100851326,,,1
514,19.183956399999943,72.80633299999997,120.63525658521736,1302.8855783695633,155843.21469409607,156881.5858553988,156770.53357568316,0.0,industrial,1266.8851102430312,,,1
515,19.18895639999994,72.80633299999997,0.5157869250338879,1226.201476861342,155291.95251578474,156329.9419130186,156218.95259895892,0.0,industrial,717.037795504886,,,1
516,19.19395639999994,72.80633299999997,12.733904978500428,1386.5795219053848,154740.7066916731,155778.31152359262,155667.38562908024,0.0,commercial,190.4348337799328,,,1
517,19.19895639999994,72.80633299999997,3.3095958860386907,1553.5121416908064,154189.4774001233,155226.69483454758,155115.83281840457,0.0,commercial,336.333993503181,,,1
518,19.20395639999994,72.80633299999997,257.3584627232489,1321.7218036875704,153638.26482204857,154675.09199540628,154564.2943214569,0.0,park,878.3275786542891,,,1
522,19.22395639999993,72.80633299999997,217.72706504087537,1342.945732277898,151433.58535485278,152468.82220402363,152358.28663970597,0.0,park,3087.81803535796,,,1
523,19.22895639999993,72.80633299999997,2.011801584137748,1778.2381681344314,150882.45915059056,151917.2909334611,151806.82210808128,0.0,park,3641.1353344346617,,,1
529,19.258956399999928,72.80633299999997,300.20466421441216,4267.364610377596,147576.08399501425,148608.41984176563,148498.36205045073,0.0,forest,4688.80151081464,,,0
530,19.263956399999927,72.80633299999997,699.4082195385964,4745.541549082233,147025.08708581247,148056.99568258435,147947.00821736056,0.0,residential,4908.488621410515,,,0
531,19.26895639999993,72.80633299999997,1043.3256819064738,4939.40879402715,146474.109496787,147505.58752645945,147395.67092330425,0.0,residential,5178.284882454055,,,0
537,18.918956399999995,72.81133299999996,74.78506090258344,1765.3570556928696,185039.4925708816,186098.17162647107,185983.7368584213,0.0,park,691.6109915628319,,,1
544,18.95395639999999,72.81133299999996,23.437643540768253,338.75468758339764,181175.3721125188,182232.2156303117,182118.0851398412,0.0,park,393.9118333379236,,,1
